Time(s)    Channel_1(V)    Channel_2(V)    Channel_3(V)
0.0010006999364122748    0.008155918580393917    0.25109443163798745    -1.4987008788446432
0.1005705000134185    0.008075208563275576    0.25296122049124664    -1.569190848664284
0.20401139999739826    0.006550992981392309    0.26233936776190303    -1.4595004087999643
0.3039768999442458    0.007057946610498568    0.2667241508524951    -1.3547479095234163
0.4038948999950662    0.007213249259800241    0.2598746539494868    -1.2868975206672588
0.5038979999953881    0.006871070360313126    0.24893025897606705    -1.1882551412551945
0.6039877999573946    0.006922772131748454    0.25036330555879555    -1.1100685463457083
0.7039912999607623    0.006674722029857407    0.24170404953718683    -1.17406713057912
0.8039796999655664    0.005876699267297457    0.24125846716301305    -1.0055590217096047
0.9038831000216305    0.005857360436772418    0.24848526860905287    -1.0419825641389187
1.0038674999959767    0.005694559057117371    0.24387887829701801    -1.2598286446230464
1.1039092999417335    0.005590760844133275    0.23580649646030336    -1.3062338144215457
1.2041548000415787    0.004972510271232122    0.23349767724066942    -1.279939478588994
1.3039646999677643    0.004800434146202304    0.23876020637598055    -1.3862524929784503
1.4039778999285772    0.004452137860936968    0.2342623502742228    -1.4053740886317292
1.5038703000172973    0.004064571909427395    0.24542302447327288    -1.2990024623495755
1.6040489999577403    0.0036600351472909315    0.2559632774451234    -1.4354395079086837
1.7040756000205874    0.0034832229819556477    0.24689770873923922    -1.5274171211128356
1.8039792999625206    0.0032624051102554557    0.24721364203378438    -1.588001844188358
1.9037666999502108    0.0027317712790053635    0.2515226485318635    -1.6347123162369017
2.0039810999296606    0.002807942591343482    0.2488481676269922    -1.7462804357819421
2.1040016999468207    0.001970847495338853    0.23771906704446166    -1.6672908135805848
2.20398699992802    0.0015420385268185696    0.24136325203529152    -1.635345170797583
2.303988700034097    0.0010786959320628643    0.241121319355888    -1.6407795905957574
2.4089703999925405    0.0012912257338563917    0.2292281376928334    -1.5312177999916772
2.50904209993314    0.00047741616766303345    0.21901980198846843    -1.566484986167062
2.609136499930173    0.0007532905066038421    0.22345470827433778    -1.7372041895970771
2.709218099946156    0.00022048598930077197    0.21062813203934871    -1.7593258874333502
2.808969800011255    0.00010899171066466268    0.21901664463024909    -1.6859038847194803
2.908798099961132    -0.00036579631496180354    0.2347756185454329    -1.6220595651779828
3.0090232000220567    -0.001103039899554938    0.23105032886694726    -1.457880285578067
3.108985099941492    -0.0011831579122463136    0.2413143129609836    -1.358218643186222
3.2089115999406204    -0.0012978095511107972    0.24366990055600146    -1.3605438453463103
3.3110238999361172    -0.0013706261685753076    0.23026710634542033    -1.3313488754070884
3.410852100001648    -0.0020741254675512273    0.23645710987556073    -1.3035449233947158
3.51092259993311    -0.002250542963605966    0.23863410932621035    -1.4373810904771744
3.610935000004247    -0.002238505528194526    0.237315911689174    -1.4966754287464012
3.7109231000067666    -0.0032701729441230094    0.24258357152091056    -1.458089460876122
3.811202900018543    -0.0033098372805203473    0.23702089590113692    -1.6368393948758095
3.9112822000170127    -0.0037181234099687935    0.22675750378522297    -1.6920179285675718
4.0110511999810115    -0.004423990730235877    0.24037815583648867    -1.5973549497111088
4.112697800039314    -0.004414913319905253    0.252193587442933    -1.5979416279512697
4.211025099968538    -0.004368934263256797    0.24640437130362267    -1.5083312391239834
4.311056999955326    -0.004898976092445097    0.2511706029374695    -1.434026784136203
4.410956099978648    -0.0051939919282209136    0.2529622071661008    -1.4156722303651166
4.511025300016627    -0.005847762807306341    0.24276689571271506    -1.272073891098427
4.611071599996649    -0.005948600996051239    0.25134662573261524    -1.235322365555334
4.713235400035046    -0.006051807204902514    0.25383521708819917    -1.3656076665827086
4.8132182999979705    -0.006929355982864009    0.23614729396321632    -1.5517055533501467
4.913114900002256    -0.007066306478063908    0.2379732344930653    -1.6560857140756007
5.013220599968918    -0.006924027937663913    0.24599943993548742    -1.6989791325602384
5.113207199960016    -0.007918399040714504    0.2480819159206608    -1.7035545516568296
