Time(s)    Channel_1(V)    Channel_2(V)    Channel_3(V)
0.0007517000049119815    0.010137162032283395    0.04960396514246658    -1.8693996108579587
0.10246280000137631    0.00870174720501226    0.04977446258199985    -1.8734603805021854
0.2008674999960931    0.00895926938676089    0.050647077949601056    -1.8930252073318523
0.3008641000051284    0.0097255212117289    0.05301055923434341    -1.8327374417892761
0.40631770000618417    0.009323549806227264    0.05376990431050918    -1.8208544909558222
0.5114907999959541    0.008297407779192674    0.05281243489524127    -1.8006702306575284
0.6115004000021145    0.009072145009730505    0.05206433791362361    -1.7851438769250503
0.7141592999978457    0.008733123470833158    0.05304075148921669    -1.805609734474583
0.8139914000057615    0.007849654652119252    0.0537685229655119    -1.821054786463611
0.9139072999969358    0.008378512466369004    0.053557571851862    -1.816277886601511
1.0142637999961153    0.008714573980217773    0.0537847044354207    -1.8210488663995554
1.1139780999947106    0.0084284382227515    0.05325821465781382    -1.8104229440641428
1.2139522999932524    0.007304812702330149    0.05377483768549577    -1.8207418123993087
1.314230599993607    0.006652225839204545    0.05376615494553472    -1.8209770362855426
1.4139413999946555    0.006663868604370114    0.053555401166874704    -1.8162796626207094
1.514269699997385    0.006577238537136382    0.05311731746886265    -1.8155264337594632
1.6140836999984458    0.0061429041898424805    0.05093755506871489    -1.7622606600326978
1.713893599997391    0.007457549996336682    0.048578217815281634    -1.8392370795984818
1.8141360000008717    0.006975460578221488    0.04845981681559813    -1.7814320008175095
1.9139850000065053    0.007184833018975831    0.04928270376334906    -1.8026295761758357
2.013885599997593    0.005546557802852378    0.05044480957515743    -1.6920345089729385
2.1140266000002157    0.006870478355319506    0.04846198750059226    -1.7783462663655594
2.2140668999927584    0.004588101679964888    0.0508840772839551    -1.7608741811142652
2.3139291999978013    0.005744682148559679    0.05091525621381651    -1.7617797535248996
2.413851599994814    0.006329188435137637    0.05378667778542055    -1.8210547864632989
2.5230781999998726    0.004060033204305929    0.05330616706299937    -1.8111372979542375
2.628163300003507    0.005707977837507231    0.05378726979040695    -1.8210666265922029
2.728026199998567    0.004957118140778483    0.05362762577641719    -1.817515377371086
2.8279892999998992    0.0034897350371631605    0.0537768110354754    -1.820841466814474
2.928176400004304    0.005090713939680762    0.05379693920535952    -1.8210411703164622
3.0281254000001354    0.004108972285703663    0.05379378184538087    -1.8210502477477728
3.128564099999494    0.0028501722826569658    0.05115501823773916    -1.7659816174054288
3.2282864000007976    0.0030157363527352843    0.0508909840089285    -1.7105116156404523
3.3279051999998046    0.003745086534865329    0.051153636892751306    -1.7661803342088043
3.4283069999946747    0.004291309831183901    0.05090282410887757    -1.717661867481858
3.528139000001829    0.004155346012142515    0.050887431978943604    -1.6818257544511264
3.6280085000034887    0.0028556976628088663    0.05087401319899155    -1.73660054265527
3.7280262999993283    0.0017516083034450148    0.05114377014279086    -1.7661771768418226
3.8281276000052458    0.002035178707345806    0.05308278384400917    -1.806325864847135
3.9281328999932157    0.0034354679105117777    0.053787072455416834    -1.8208300213576278
4.028056299997843    0.0020815524337768885    0.05377838971546717    -1.8208175892221343
