2.048000E+1	1.788150E-7	-9.462000E+0
2.048070E+1	1.788150E-7	-9.462000E+0
2.048140E+1	1.788150E-7	9.462000E+0
2.048210E+1	1.192100E-7	0.000000E+0
2.048290E+1	1.192100E-7	-1.403400E+1
2.048360E+1	1.788150E-7	0.000000E+0
2.048430E+1	1.192100E-7	2.656200E+1
2.048500E+1	1.788150E-7	0.000000E+0
2.048570E+1	1.192100E-7	2.180400E+1
2.048640E+1	1.192100E-7	0.000000E+0
2.048720E+1	1.788150E-7	-8.130000E+0
2.048790E+1	1.788150E-7	0.000000E+0
2.048860E+1	2.980250E-7	6.342000E+0
2.048940E+1	2.980250E-7	6.342000E+0
2.049010E+1	2.384200E-7	7.122000E+0
2.049080E+1	2.980250E-7	1.131000E+1
2.049150E+1	2.384200E-7	7.122000E+0
2.049220E+1	2.384200E-7	0.000000E+0
2.049290E+1	2.980250E-7	1.131000E+1
2.049370E+1	2.980250E-7	-5.712000E+0
2.049440E+1	3.576300E-7	5.196000E+0
2.049510E+1	2.980250E-7	0.000000E+0
2.049580E+1	2.980250E-7	-5.712000E+0
2.049650E+1	2.980250E-7	0.000000E+0
2.049730E+1	3.576300E-7	0.000000E+0
2.049800E+1	2.980250E-7	-6.342000E+0
2.049870E+1	3.576300E-7	0.000000E+0
2.049940E+1	4.172340E-7	0.000000E+0
2.050010E+1	3.576300E-7	0.000000E+0
2.050090E+1	4.172340E-7	4.086000E+0
2.050160E+1	4.768410E-7	-3.816000E+0
2.050230E+1	4.768410E-7	-3.576000E+0
2.050300E+1	5.364450E-7	6.708000E+0
2.050380E+1	4.768410E-7	-7.122000E+0
2.050450E+1	5.960500E-7	0.000000E+0
2.050520E+1	5.960500E-7	3.180000E+0
2.050590E+1	5.960500E-7	3.012000E+0
2.050660E+1	7.152590E-7	0.000000E+0
2.050730E+1	7.152590E-7	0.000000E+0
2.050810E+1	7.748640E-7	2.388000E+0
2.050880E+1	7.748640E-7	-2.292000E+0
2.050950E+1	9.536820E-7	0.000000E+0
2.051020E+1	1.013290E-6	-1.848000E+0
2.051090E+1	1.132500E-6	1.686000E+0
2.051160E+1	1.192100E-6	0.000000E+0
2.051240E+1	1.251700E-6	1.470000E+0
2.051310E+1	1.430520E-6	1.332000E+0
2.051380E+1	1.430520E-6	0.000000E+0
2.051460E+1	1.549730E-6	0.000000E+0
2.051530E+1	1.549730E-6	1.218000E+0
2.051600E+1	1.609330E-6	-1.170000E+0
2.051670E+1	1.728540E-6	-1.104000E+0
2.051740E+1	1.788150E-6	-1.062000E+0
2.051810E+1	1.788150E-6	0.000000E+0
2.051890E+1	1.907360E-6	0.000000E+0
2.051960E+1	2.026570E-6	9.240000E-1
2.052030E+1	2.086180E-6	-9.120000E-1
2.052100E+1	2.145780E-6	1.764000E+0
