Time(s)    Channel_1(V)    Channel_2(V)    Channel_3(V)
0.0009415000004082685    -0.11402149020075177    0.1879413187092167    -2.026432898978656
0.10061270000005607    -0.11417521418422465    0.18351983110421685    -1.9901355932378746
0.20606510000106937    -0.11449529159274852    0.17719129822654187    -1.9395983605276343
0.30600670000058017    -0.11480254222480897    0.18022295556274692    -1.933901480909882
0.4059121000009327    -0.11479780618424648    0.18565321960006365    -1.9658370771476767
0.5154583000003186    -0.11570456061904949    0.19158116244318968    -1.9960444099211057
0.6178906000004645    -0.11608798257066712    0.19097277869359464    -2.0076497130929543
0.7179974000009679    -0.11620658092012125    0.1870310124376194    -2.0093345642391243
0.8179130000007717    -0.11639700921834724    0.18518770637979717    -1.987822623299497
0.9181382000006124    -0.11673938548515753    0.18568183317244766    -1.9732937940947743
1.0179007000006095    -0.11678536454577526    0.18751783784347587    -1.9899352966477217
1.1176809999997204    -0.11754530172398664    0.18930983681087407    -1.99820286573475
1.227317299999413    -0.11781782139250235    0.19088121526497528    -2.0246065585794106
1.3306744000001345    -0.11836759677032865    0.18731083344183588    -2.032411968952425
1.4384742000002007    -0.11851954473910752    0.18316739083450065    -1.9793336431556177
1.5385648000010406    -0.11926902316205477    0.18418386332688386    -1.97348363116703
1.643129100000806    -0.11929151935485291    0.18567433444465903    -2.000634631802395
1.7430708000010782    -0.11962738356666014    0.18630935841504592    -2.0053623966584606
1.8432604999998148    -0.12019945780306929    0.18726347305193672    -2.0030689631923315
1.9431148000003304    -0.12038140069583733    0.18518178632767318    -2.008381038350911
2.0432863000005455    -0.12106516655664706    0.18386260197589724    -2.005486127092617
2.148000499999398    -0.12178109802688206    0.18619450945524904    -1.983744289207963
2.2498921000005794    -0.1221724133813811    0.18680723457499948    -2.0039005349092407
2.3499845000005735    -0.12276145843112732    0.18531183008264573    -2.025370444936754
2.4499629000001732    -0.12262016655316751    0.18684295220586983    -2.0354684991837484
2.5501624000007723    -0.1235699400291622    0.18700733224462202    -2.0365883788845647
2.6500900000010006    -0.12340496794811087    0.18459530676202418    -2.0357457559994923
2.7497593000007328    -0.1243444800033803    0.18324652216215898    -2.0039072454218263
2.8527680000006512    -0.12454102568863333    0.18410848136372757    -1.9996773576752822
2.961409999999887    -0.12460575157695901    0.1826740533789531    -2.0134132923603834
3.06121499999972    -0.12526189053651093    0.18517231424939912    -1.9935163445782755
3.1615366999994876    -0.1260022915523465    0.1853655051973377    -2.006254551323687
3.2613598000007187    -0.1263906468827935    0.18323310338084742    -2.0107630760965467
3.3611163000005035    -0.12656292036021852    0.18163330868333805    -1.992690496508108
3.4616029000007984    -0.12702507899046508    0.18436620084832914    -1.9810840088855144
3.5656276999998227    -0.1273319349555672    0.1870398925184669    -1.9998127294590633
3.665660200000275    -0.12746533343303226    0.1865234668711975    -2.011348175856442
3.765623200000846    -0.12794900158144215    0.18576550320490628    -1.9960673011500312
3.8655737999997655    -0.12854672937507583    0.18541365493305423    -2.004251003690462
3.965686800000185    -0.12918905488490792    0.1811689794669665    -2.0102993379403276
4.0685429999994085    -0.12941697684007883    0.18159699904448162    -1.9875950949874017
4.170990500000698    -0.12955116465786043    0.18484315950110694    -2.0001584622066093
4.277406700000938    -0.1301544178330074    0.18343754242491755    -2.0083427558407334
4.377337300000363    -0.1310090758320641    0.18316443080945993    -1.993513187380231
4.477382600000055    -0.13093112849663072    0.18366270163941853    -1.9992444038410555
4.5978546000005736    -0.13125633662016625    0.1824100191709237    -1.9832104967125015
4.709585900000093    -0.13184932837476654    0.1835681781821821    -2.00891404201284
4.809651699999449    -0.132634919115658    0.18292979951626157    -1.998427434616307
4.909584900000482    -0.13269254094343766    0.18510245766657155    -1.9867094531339486
5.0099368000010145    -0.13345977952737706    0.1851952051080927    -2.0061606197439854
5.111362499999814    -0.1335616044012243    0.18382451632404703    -2.0058006798655406
5.2185564000010345    -0.13394009298268536    0.186705409722459    -1.988491195671712
5.318509599999743    -0.1345354527589083    0.18845715235591876    -2.022806266385515
5.418621000000712    -0.13510851367734728    0.1877244475694887    -2.00957195874742
5.5272046999998565    -0.1357407751042032    0.18771517282513014    -2.005917699395148
5.627516099999411    -0.13576465264248697    0.18558730971571405    -2.0259362059994572
5.734711099999913    -0.13637086584608027    0.18353028986556208    -2.0008558454835152
5.834710700000869    -0.13679829351520517    0.18508667086800004    -1.9994496322697048
5.934887900000831    -0.13703825290847846    0.18402717935032292    -2.0112814767331315
6.037584400000924    -0.13782147563237807    0.18286073227230398    -2.0106794060847255
6.13924009999937    -0.13784101180005412    0.1840194832867047    -1.998913669219276
6.246841000000131    -0.1383140238610617    0.18284948417619407    -2.000102220983799
6.3505361000006815    -0.1390777104180087    0.18338110461872617    -1.9691246868663006
6.450778700000228    -0.13975851626374938    0.18717506698032918    -1.9797107510839835
6.551464600001054    -0.13968471296337426    0.18651596814080607    -1.991284085050924
6.653495300000941    -0.14023231766559846    0.18467483276121407    -2.0114275053461808
6.757499400000597    -0.14114025612923167    0.18484690886540348    -2.0072929309579393
6.864267299999483    -0.14108263430107093    0.18397054421041362    -2.0151810243281525
6.967556900001    -0.14140192237641716    0.18669870033326927    -2.030660221658856
7.073663000001034    -0.14223941223584766    0.18739430614497765    -2.0572758538999643
7.178325000000768    -0.1426982161765316    0.18506950272460043    -2.0233769613519446
7.278608000000531    -0.14268894143017516    0.18429535759071372    -1.9896535014626318
7.384543699999995    -0.1434204623802271    0.18342964902378536    -2.015208848554308
7.496047599999656    -0.1439362961445557    0.18399323773340673    -1.9947785027928617
7.600447000000713    -0.14408962546169352    0.18312535848338615    -2.008820702446971
7.702154200000223    -0.1449269179879315    0.18091145731835093    -1.9990077983768597
7.8018959000000905    -0.1449109338506081    0.18202738664305904    -1.9705914815429204
7.9021678999997675    -0.14583150175955042    0.1826217596095835    -1.9770550097846291
8.002044799999567    -0.14564087612175428    0.18342313696971332    -1.9789918576417147
8.10193149999941    -0.14656716674709402    0.18511607378063888    -1.9664523691771585
8.20193400000062    -0.14723692183536688    0.18771892218982436    -1.9580046329507437
8.30177619999995    -0.14759113821249345    0.18850056605188745    -1.9813210087034319
8.401906600000075    -0.1479400265439495    0.18631685714515006    -1.9836185867724936
8.50176570000076    -0.1482794427940894    0.18567828114307916    -1.9906780678176208
8.60225949999949    -0.14829700561168827    0.18564137950268295    -2.007183212448109
8.704294000001028    -0.14874002275228934    0.18309556089967727    -2.022261423190297
8.80404610000005    -0.14939556971966456    0.18120193441205698    -1.9962889093324332
8.904134800000975    -0.15002940983413776    0.18287987376560694    -1.9716324264070195
9.003992699999799    -0.15045072012211705    0.18277133952613941    -1.9825377799383284
9.10416989999976    -0.1503745488007389    0.18334222962835792    -1.9848081251420455
9.204075300000113    -0.15141470174177737    0.18433521925677482    -1.978391563116648
9.30438359999971    -0.1516605811888003    0.18629554496673176    -1.987810387941258
9.41256760000033    -0.15209057421867112    0.18360152779355357    -1.9996305888422978
9.511948299999858    -0.15242485975920606    0.18423043438100895    -1.9959378491687878
9.61236319999989    -0.15260759199684112    0.18846030971577982    -1.9972126366294278
9.7161672000002    -0.15307507868273798    0.18831211114433558    -2.021294084501111
9.82878829999936    -0.15361735534522078    0.1887012557279418    -2.0191950263932994
9.941220300001078    -0.15404695370568938    0.18636283619591065    -2.0199249705438174
10.045964000000822    -0.15456239280445555    0.18696924659412448    -1.988917834621667
10.147149700000227    -0.15479031476437535    0.1840528328979587    -1.9988355239360318
10.248255599999538    -0.1552574067810476    0.18194588729537403    -1.9848243069752143
10.353181200000108    -0.15579573674385    0.1812617269120233    -2.0044874111675144
10.454221300000427    -0.15612429956952925    0.1824731663669945    -2.008416756235917
10.554228299999522    -0.15678616126185582    0.1818819507616025    -2.0031403987697254
10.654136200000721    -0.1574227640706381    0.18378208930309356    -1.9828552923097968
10.754337500000474    -0.15775310291202882    0.18588153617592604    -1.9629340740412504
10.854373100000885    -0.15841930597591541    0.18510798304624998    -1.9771098685460602
10.95426100000077    -0.15865630534798866    0.1848277673722916    -1.968802832743926
