Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.004
Horizontal Delay,0.016
Sample Interval,4e-07
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,5
Vertical Position,0
,
,
,
Label,
TIME,CH1
3.834400e-03,0
3.834800e-03,0
3.835200e-03,0.2
3.835600e-03,0.2
3.836000e-03,0.2
3.836400e-03,0
3.836800e-03,0.2
3.837200e-03,0
3.837600e-03,0.2
3.838000e-03,0
3.838400e-03,0
3.838800e-03,0.2
3.839200e-03,0
3.839600e-03,0
3.840000e-03,0
3.840400e-03,0
3.840800e-03,0
3.841200e-03,0
3.841600e-03,0.2
3.842000e-03,0
3.842400e-03,0
3.842800e-03,0
3.843200e-03,0.2
3.843600e-03,0.2
3.844000e-03,0.2
3.844400e-03,0.2
3.844800e-03,0.2
3.845200e-03,0
3.845600e-03,0
3.846000e-03,0.2
3.846400e-03,0.2
3.846800e-03,0
3.847200e-03,0
3.847600e-03,0.2
3.848000e-03,0.2
3.848400e-03,0
3.848800e-03,0
3.849200e-03,0
3.849600e-03,0
3.850000e-03,0.2
3.850400e-03,0.2
3.850800e-03,0.2
3.851200e-03,0.2
3.851600e-03,0
3.852000e-03,0
3.852400e-03,0.2
3.852800e-03,0
3.853200e-03,0.2
3.853600e-03,0
3.854000e-03,0
3.854400e-03,0.2
3.854800e-03,0.2
3.855200e-03,0
3.855600e-03,0
3.856000e-03,0
3.856400e-03,0.2
3.856800e-03,0.2
3.857200e-03,0
3.857600e-03,0
3.858000e-03,0
3.858400e-03,0
3.858800e-03,0
3.859200e-03,0
3.859600e-03,0.2
3.860000e-03,0
3.860400e-03,0
3.860800e-03,0
3.861200e-03,0.2
3.861600e-03,0
3.862000e-03,0
3.862400e-03,0
3.862800e-03,0
3.863200e-03,0
3.863600e-03,0
3.864000e-03,0.2
3.864400e-03,0
3.864800e-03,0.2
3.865200e-03,0
3.865600e-03,0
3.866000e-03,0
3.866400e-03,0.2
3.866800e-03,0
3.867200e-03,0.2
3.867600e-03,0
3.868000e-03,0
3.868400e-03,0.2
3.868800e-03,0.2
3.869200e-03,0.2
3.869600e-03,0
3.870000e-03,0
3.870400e-03,0.2
3.870800e-03,0.2
3.871200e-03,0.2
3.871600e-03,0.2
3.872000e-03,0
3.872400e-03,0.2
3.872800e-03,0
3.873200e-03,0.2
3.873600e-03,0
3.874000e-03,0.2
3.874400e-03,0.2
3.874800e-03,0.2
3.875200e-03,0
3.875600e-03,0
3.876000e-03,0.2
3.876400e-03,0.2
3.876800e-03,0
3.877200e-03,0
3.877600e-03,0
3.878000e-03,0
3.878400e-03,0
3.878800e-03,0
3.879200e-03,0
3.879600e-03,0.2
3.880000e-03,0
3.880400e-03,0.2
3.880800e-03,0.2
3.881200e-03,0
3.881600e-03,0
3.882000e-03,0
3.882400e-03,0.2
3.882800e-03,0.4
3.883200e-03,0
3.883600e-03,0.2
3.884000e-03,0
3.884400e-03,0
3.884800e-03,0
3.885200e-03,0.2
3.885600e-03,0
3.886000e-03,0.2
3.886400e-03,0
3.886800e-03,0
3.887200e-03,0.2
3.887600e-03,0
3.888000e-03,0.2
3.888400e-03,0.2
3.888800e-03,0
3.889200e-03,0.2
3.889600e-03,0.2
3.890000e-03,0.2
3.890400e-03,0.2
3.890800e-03,0.2
3.891200e-03,0
3.891600e-03,0.2
3.892000e-03,0.2
3.892400e-03,0
3.892800e-03,0.2
3.893200e-03,0.4
3.893600e-03,0.2
3.894000e-03,0.2
3.894400e-03,0
3.894800e-03,0.2
3.895200e-03,0
3.895600e-03,0.4
3.896000e-03,0.2
3.896400e-03,0.2
3.896800e-03,0.2
3.897200e-03,0.2
3.897600e-03,0.2
3.898000e-03,0.2
3.898400e-03,0
3.898800e-03,0
3.899200e-03,0.2
3.899600e-03,0
3.900000e-03,0
3.900400e-03,0
3.900800e-03,0.2
3.901200e-03,0.2
3.901600e-03,0
3.902000e-03,0.2
3.902400e-03,0.2
3.902800e-03,0
3.903200e-03,0.2
3.903600e-03,0.2
3.904000e-03,0
3.904400e-03,0
3.904800e-03,0.2
3.905200e-03,0
3.905600e-03,0
3.906000e-03,0
3.906400e-03,0.2
3.906800e-03,0
3.907200e-03,0
3.907600e-03,0
3.908000e-03,0.2
3.908400e-03,0
3.908800e-03,0
3.909200e-03,0.2
3.909600e-03,0
3.910000e-03,0
3.910400e-03,0
3.910800e-03,0
3.911200e-03,0
3.911600e-03,0
3.912000e-03,0
3.912400e-03,0
3.912800e-03,0.2
3.913200e-03,0
3.913600e-03,0
3.914000e-03,0
3.914400e-03,0
3.914800e-03,0.2
3.915200e-03,0
3.915600e-03,0
3.916000e-03,0
3.916400e-03,0
3.916800e-03,0
3.917200e-03,0
3.917600e-03,0.2
3.918000e-03,0.2
3.918400e-03,0
3.918800e-03,0.2
3.919200e-03,0.2
3.919600e-03,0
3.920000e-03,0
3.920400e-03,0
3.920800e-03,0
3.921200e-03,0
3.921600e-03,0
3.922000e-03,0
3.922400e-03,0.2
3.922800e-03,0.2
3.923200e-03,0.2
3.923600e-03,0.2
3.924000e-03,0
3.924400e-03,0
3.924800e-03,0.2
3.925200e-03,0
3.925600e-03,0
3.926000e-03,0
3.926400e-03,0.2
3.926800e-03,0
3.927200e-03,0
3.927600e-03,0
3.928000e-03,0
3.928400e-03,0.2
3.928800e-03,0
3.929200e-03,0.2
3.929600e-03,0
3.930000e-03,0
3.930400e-03,0
3.930800e-03,0.2
3.931200e-03,0.2
3.931600e-03,0
3.932000e-03,0
3.932400e-03,0.2
3.932800e-03,0
3.933200e-03,0
3.933600e-03,0.2
3.934000e-03,0.2
3.934400e-03,0.2
3.934800e-03,0
3.935200e-03,0.2
3.935600e-03,0
3.936000e-03,0.2
3.936400e-03,0
3.936800e-03,0
3.937200e-03,0.2
3.937600e-03,0.2
3.938000e-03,0
3.938400e-03,0
3.938800e-03,0.2
3.939200e-03,0
3.939600e-03,0
3.940000e-03,0.2
3.940400e-03,0.2
3.940800e-03,0
3.941200e-03,0.2
3.941600e-03,0.2
3.942000e-03,0
3.942400e-03,0.2
3.942800e-03,0.2
3.943200e-03,0.2
3.943600e-03,0
3.944000e-03,0
3.944400e-03,0
3.944800e-03,0
3.945200e-03,0.2
3.945600e-03,0.2
3.946000e-03,0.2
3.946400e-03,0
3.946800e-03,0
3.947200e-03,0
3.947600e-03,0
3.948000e-03,0
3.948400e-03,0
3.948800e-03,0
3.949200e-03,0
3.949600e-03,0.2
3.950000e-03,0.2
3.950400e-03,0.2
3.950800e-03,0.2
3.951200e-03,0
3.951600e-03,0
3.952000e-03,0.2
3.952400e-03,0
3.952800e-03,0
3.953200e-03,0
3.953600e-03,0
3.954000e-03,0.2
3.954400e-03,0.2
3.954800e-03,0
3.955200e-03,0
3.955600e-03,0.2
3.956000e-03,0
3.956400e-03,0.2
3.956800e-03,0.2
3.957200e-03,0
3.957600e-03,0
3.958000e-03,0
3.958400e-03,0
3.958800e-03,0
3.959200e-03,0
3.959600e-03,0
3.960000e-03,0.2
3.960400e-03,0
3.960800e-03,0
3.961200e-03,0.2
3.961600e-03,0
3.962000e-03,0.2
3.962400e-03,0
3.962800e-03,0
3.963200e-03,0
3.963600e-03,0.2
3.964000e-03,0
3.964400e-03,0
3.964800e-03,0
3.965200e-03,0
3.965600e-03,0
3.966000e-03,0
3.966400e-03,0.2
3.966800e-03,0
3.967200e-03,0.4
3.967600e-03,0
3.968000e-03,0
3.968400e-03,0.2
3.968800e-03,0.2
3.969200e-03,0
3.969600e-03,0
3.970000e-03,0.2
3.970400e-03,0.2
3.970800e-03,0.2
3.971200e-03,0
3.971600e-03,0.2
3.972000e-03,0
3.972400e-03,0.2
3.972800e-03,0.2
3.973200e-03,0
3.973600e-03,0
3.974000e-03,0
3.974400e-03,0
3.974800e-03,0
3.975200e-03,0
3.975600e-03,0
3.976000e-03,0.2
3.976400e-03,0.2
3.976800e-03,0.2
3.977200e-03,0
3.977600e-03,0.2
3.978000e-03,0
3.978400e-03,0.2
3.978800e-03,0.2
3.979200e-03,0
3.979600e-03,0
3.980000e-03,0
3.980400e-03,0
3.980800e-03,0.2
3.981200e-03,0.2
3.981600e-03,0.2
3.982000e-03,0
3.982400e-03,0
3.982800e-03,0
3.983200e-03,0
3.983600e-03,0
3.984000e-03,0
3.984400e-03,0
3.984800e-03,0
3.985200e-03,0
3.985600e-03,0
3.986000e-03,0
3.986400e-03,0
3.986800e-03,0
3.987200e-03,0
3.987600e-03,0
3.988000e-03,0.2
3.988400e-03,0
3.988800e-03,0
3.989200e-03,0.2
3.989600e-03,0.2
3.990000e-03,0.2
3.990400e-03,0
3.990800e-03,0.2
3.991200e-03,0.2
3.991600e-03,0.2
3.992000e-03,0
3.992400e-03,0.2
3.992800e-03,0
3.993200e-03,0
3.993600e-03,0
3.994000e-03,0.2
3.994400e-03,0
3.994800e-03,0
3.995200e-03,0
3.995600e-03,0.2
3.996000e-03,0.2
3.996400e-03,0.2
3.996800e-03,0.2
3.997200e-03,0
3.997600e-03,0.2
3.998000e-03,0
3.998400e-03,0.2
3.998800e-03,0.2
3.999200e-03,0.2
3.999600e-03,0.2
4.000000e-03,0.2
4.000400e-03,0
4.000800e-03,0
4.001200e-03,0.2
4.001600e-03,0.2
4.002000e-03,0.2
4.002400e-03,0
4.002800e-03,0
4.003200e-03,0.2
4.003600e-03,0.2
4.004000e-03,0
4.004400e-03,0
4.004800e-03,0
4.005200e-03,0.2
4.005600e-03,0
4.006000e-03,0
4.006400e-03,0
4.006800e-03,0
4.007200e-03,0
4.007600e-03,0.2
4.008000e-03,0.2
4.008400e-03,0
4.008800e-03,0.4
4.009200e-03,0
4.009600e-03,0
4.010000e-03,0.2
4.010400e-03,0.2
4.010800e-03,0.2
4.011200e-03,0.2
4.011600e-03,0
4.012000e-03,0
4.012400e-03,0
4.012800e-03,0
4.013200e-03,0.2
4.013600e-03,0
4.014000e-03,0
4.014400e-03,0
4.014800e-03,0
4.015200e-03,0
4.015600e-03,0.2
4.016000e-03,0
4.016400e-03,0.2
4.016800e-03,0
4.017200e-03,0.2
4.017600e-03,0.2
4.018000e-03,0.2
4.018400e-03,0.2
4.018800e-03,0
4.019200e-03,0.2
4.019600e-03,0
4.020000e-03,0
4.020400e-03,0
4.020800e-03,0.2
4.021200e-03,0
4.021600e-03,0
4.022000e-03,0.2
4.022400e-03,0
4.022800e-03,0
4.023200e-03,0
4.023600e-03,0
4.024000e-03,0
4.024400e-03,0.2
4.024800e-03,0.2
4.025200e-03,0
4.025600e-03,0
4.026000e-03,0.2
4.026400e-03,0
4.026800e-03,0.2
4.027200e-03,0
4.027600e-03,0.2
4.028000e-03,0
4.028400e-03,0.2
4.028800e-03,0
4.029200e-03,0
4.029600e-03,0.2
4.030000e-03,0.2
4.030400e-03,0
4.030800e-03,0
4.031200e-03,0
4.031600e-03,0
4.032000e-03,0
4.032400e-03,0
4.032800e-03,0
4.033200e-03,0.2
4.033600e-03,0.2
4.034000e-03,0
4.034400e-03,0
4.034800e-03,0
4.035200e-03,0
4.035600e-03,0.4
4.036000e-03,0
4.036400e-03,0.2
4.036800e-03,0
4.037200e-03,0
4.037600e-03,0
4.038000e-03,0
4.038400e-03,0
4.038800e-03,0.2
4.039200e-03,0.2
4.039600e-03,0.2
4.040000e-03,0
4.040400e-03,0
4.040800e-03,0.2
4.041200e-03,0.2
4.041600e-03,0
4.042000e-03,0
4.042400e-03,0.2
4.042800e-03,0
4.043200e-03,0
4.043600e-03,0
4.044000e-03,0
4.044400e-03,0.2
4.044800e-03,0.2
4.045200e-03,0
4.045600e-03,0.2
4.046000e-03,0
4.046400e-03,0.2
4.046800e-03,0
4.047200e-03,0
4.047600e-03,0
4.048000e-03,0
4.048400e-03,0.2
4.048800e-03,0
4.049200e-03,0.2
4.049600e-03,0.4
4.050000e-03,0.2
4.050400e-03,0
4.050800e-03,0.2
4.051200e-03,0.2
4.051600e-03,0
4.052000e-03,0.2
4.052400e-03,0
4.052800e-03,0
4.053200e-03,0.2
4.053600e-03,0.4
4.054000e-03,0.2
4.054400e-03,0.2
4.054800e-03,0
4.055200e-03,0.2
4.055600e-03,0.2
4.056000e-03,0
4.056400e-03,0.2
4.056800e-03,0
4.057200e-03,0.2
4.057600e-03,0.2
4.058000e-03,0
4.058400e-03,0.2
4.058800e-03,0.2
4.059200e-03,0.2
4.059600e-03,0.2
4.060000e-03,0
4.060400e-03,0.2
4.060800e-03,0.2
4.061200e-03,0.2
4.061600e-03,0
4.062000e-03,0.2
4.062400e-03,0
4.062800e-03,0
4.063200e-03,0
4.063600e-03,0
4.064000e-03,0
4.064400e-03,0
4.064800e-03,0
4.065200e-03,0.2
4.065600e-03,0
4.066000e-03,0
4.066400e-03,0
4.066800e-03,0
4.067200e-03,0
4.067600e-03,0
4.068000e-03,0.2
4.068400e-03,0
4.068800e-03,0.2
4.069200e-03,0
4.069600e-03,0
4.070000e-03,0
4.070400e-03,0
4.070800e-03,0
4.071200e-03,0
4.071600e-03,0
4.072000e-03,0.2
4.072400e-03,0.2
4.072800e-03,0
4.073200e-03,0
4.073600e-03,0
4.074000e-03,0
4.074400e-03,0
4.074800e-03,0
4.075200e-03,0
4.075600e-03,0
4.076000e-03,0
4.076400e-03,0
4.076800e-03,0
4.077200e-03,0
4.077600e-03,0
4.078000e-03,0.2
4.078400e-03,0
4.078800e-03,0
4.079200e-03,0
4.079600e-03,0.2
4.080000e-03,0.2
4.080400e-03,0
4.080800e-03,0.2
4.081200e-03,0
4.081600e-03,0.2
4.082000e-03,0.2
4.082400e-03,0
4.082800e-03,0
4.083200e-03,0.2
4.083600e-03,0.2
4.084000e-03,0
4.084400e-03,0.2
4.084800e-03,0.4
4.085200e-03,0
4.085600e-03,0
4.086000e-03,0.2
4.086400e-03,0.2
4.086800e-03,0
4.087200e-03,0.2
4.087600e-03,0
4.088000e-03,0.2
4.088400e-03,0
4.088800e-03,0
4.089200e-03,0.2
4.089600e-03,0
4.090000e-03,0
4.090400e-03,0
4.090800e-03,0.2
4.091200e-03,0.2
4.091600e-03,0
4.092000e-03,0
4.092400e-03,0
4.092800e-03,0.2
4.093200e-03,0.2
4.093600e-03,0.2
4.094000e-03,0.2
4.094400e-03,0.2
4.094800e-03,0.2
4.095200e-03,0
4.095600e-03,0.4
4.096000e-03,0
4.096400e-03,0
4.096800e-03,0.2
4.097200e-03,0.2
4.097600e-03,0
4.098000e-03,0
4.098400e-03,0.2
4.098800e-03,0.2
4.099200e-03,0.2
4.099600e-03,0.2
4.100000e-03,0.2
4.100400e-03,0
4.100800e-03,0.2
4.101200e-03,0
4.101600e-03,0
4.102000e-03,0.2
4.102400e-03,0.2
4.102800e-03,0.2
4.103200e-03,0.2
4.103600e-03,0.2
4.104000e-03,0
4.104400e-03,0
4.104800e-03,0
4.105200e-03,0.2
4.105600e-03,0.4
4.106000e-03,0
4.106400e-03,0.2
4.106800e-03,0.2
4.107200e-03,0.2
4.107600e-03,0
4.108000e-03,0.4
4.108400e-03,0
4.108800e-03,0
4.109200e-03,0
4.109600e-03,0
4.110000e-03,0
4.110400e-03,0.2
4.110800e-03,0.2
4.111200e-03,0
4.111600e-03,0
4.112000e-03,0
4.112400e-03,0
4.112800e-03,0
4.113200e-03,0
4.113600e-03,0
4.114000e-03,0
4.114400e-03,0
4.114800e-03,0
4.115200e-03,0.2
4.115600e-03,0.4
4.116000e-03,0
4.116400e-03,0.2
4.116800e-03,0.2
4.117200e-03,0
4.117600e-03,0.2
4.118000e-03,0.2
4.118400e-03,0.2
4.118800e-03,0
4.119200e-03,0.2
4.119600e-03,0.2
4.120000e-03,0.2
4.120400e-03,0
4.120800e-03,0.2
4.121200e-03,0
4.121600e-03,0
4.122000e-03,0.2
4.122400e-03,0.4
4.122800e-03,0
4.123200e-03,0
4.123600e-03,0.2
4.124000e-03,0
4.124400e-03,0
4.124800e-03,0
4.125200e-03,0
4.125600e-03,0
4.126000e-03,0.2
4.126400e-03,0.2
4.126800e-03,0
4.127200e-03,0
4.127600e-03,0
4.128000e-03,0
4.128400e-03,0
4.128800e-03,0
4.129200e-03,0
4.129600e-03,0.2
4.130000e-03,0
4.130400e-03,0
4.130800e-03,0.2
4.131200e-03,0.2
4.131600e-03,0.2
4.132000e-03,0
4.132400e-03,0
4.132800e-03,0
4.133200e-03,0
4.133600e-03,0.2
4.134000e-03,0
4.134400e-03,0
4.134800e-03,0
4.135200e-03,0
4.135600e-03,0
4.136000e-03,0.2
4.136400e-03,0
4.136800e-03,0.2
4.137200e-03,0
4.137600e-03,0
4.138000e-03,0.4
4.138400e-03,0.2
4.138800e-03,0.2
4.139200e-03,0
4.139600e-03,0
4.140000e-03,0
4.140400e-03,0.2
4.140800e-03,0
4.141200e-03,0.2
4.141600e-03,0
4.142000e-03,0.2
4.142400e-03,0
4.142800e-03,0.2
4.143200e-03,0.2
4.143600e-03,0
4.144000e-03,0.2
4.144400e-03,0
4.144800e-03,0.2
4.145200e-03,0
4.145600e-03,0
4.146000e-03,0
4.146400e-03,0
4.146800e-03,0.2
4.147200e-03,0.2
4.147600e-03,0
4.148000e-03,0.2
4.148400e-03,0.2
4.148800e-03,0.2
4.149200e-03,0.2
4.149600e-03,0
4.150000e-03,0
4.150400e-03,0.2
4.150800e-03,0
4.151200e-03,0.2
4.151600e-03,0.2
4.152000e-03,0
4.152400e-03,0
4.152800e-03,0
4.153200e-03,0
4.153600e-03,0.2
4.154000e-03,0
4.154400e-03,0.2
4.154800e-03,0.2
4.155200e-03,0
4.155600e-03,0
4.156000e-03,0
4.156400e-03,0.2
4.156800e-03,0
4.157200e-03,0
4.157600e-03,0.4
4.158000e-03,0.2
4.158400e-03,0
4.158800e-03,0
4.159200e-03,0.2
4.159600e-03,0
4.160000e-03,0
4.160400e-03,0
4.160800e-03,0.2
4.161200e-03,0.2
4.161600e-03,0.2
4.162000e-03,0
4.162400e-03,0
4.162800e-03,0
4.163200e-03,0
4.163600e-03,0.2
4.164000e-03,0
4.164400e-03,0.2
4.164800e-03,0
4.165200e-03,0
4.165600e-03,0.2
4.166000e-03,0
4.166400e-03,0
4.166800e-03,0
4.167200e-03,0
4.167600e-03,0.2
4.168000e-03,0
4.168400e-03,0.2
4.168800e-03,0
4.169200e-03,0.2
4.169600e-03,0
4.170000e-03,0
4.170400e-03,0
4.170800e-03,0
4.171200e-03,0
4.171600e-03,0.2
4.172000e-03,0.2
4.172400e-03,0.2
4.172800e-03,0
4.173200e-03,0
4.173600e-03,0
4.174000e-03,0
4.174400e-03,0.2
4.174800e-03,0
4.175200e-03,0
4.175600e-03,0
4.176000e-03,0.2
4.176400e-03,0
4.176800e-03,0
4.177200e-03,0.2
4.177600e-03,0
4.178000e-03,0.2
4.178400e-03,0
4.178800e-03,0
4.179200e-03,0
4.179600e-03,0
4.180000e-03,0
4.180400e-03,0
4.180800e-03,0
4.181200e-03,0
4.181600e-03,0
4.182000e-03,0
4.182400e-03,0
4.182800e-03,0.2
4.183200e-03,0
4.183600e-03,0.2
4.184000e-03,0
4.184400e-03,0
4.184800e-03,0
4.185200e-03,0.2
4.185600e-03,0
4.186000e-03,0
4.186400e-03,0
4.186800e-03,0
4.187200e-03,0
4.187600e-03,0.2
4.188000e-03,0
4.188400e-03,0
4.188800e-03,0
4.189200e-03,0
4.189600e-03,0
4.190000e-03,0
4.190400e-03,0
4.190800e-03,0
4.191200e-03,0
4.191600e-03,0
4.192000e-03,0
4.192400e-03,0
4.192800e-03,0.2
4.193200e-03,0
4.193600e-03,0
4.194000e-03,0.2
4.194400e-03,0
4.194800e-03,0.2
4.195200e-03,0
4.195600e-03,0.2
4.196000e-03,0
4.196400e-03,0
4.196800e-03,0
4.197200e-03,0
4.197600e-03,0.2
4.198000e-03,0
4.198400e-03,0
4.198800e-03,0
4.199200e-03,0
4.199600e-03,0.2
4.200000e-03,0
4.200400e-03,0
4.200800e-03,0
4.201200e-03,0.2
4.201600e-03,0
4.202000e-03,0.2
4.202400e-03,0.2
4.202800e-03,0
4.203200e-03,0
4.203600e-03,0
4.204000e-03,0
4.204400e-03,0.2
4.204800e-03,0
4.205200e-03,0.2
4.205600e-03,0
4.206000e-03,0
4.206400e-03,0.2
4.206800e-03,0
4.207200e-03,0
4.207600e-03,0
4.208000e-03,0
4.208400e-03,0
4.208800e-03,0
4.209200e-03,0
4.209600e-03,0
4.210000e-03,0.2
4.210400e-03,0
4.210800e-03,0
4.211200e-03,0
4.211600e-03,0
4.212000e-03,0.2
4.212400e-03,0
4.212800e-03,0
4.213200e-03,0.2
4.213600e-03,0
4.214000e-03,0
4.214400e-03,0
4.214800e-03,0
4.215200e-03,0
4.215600e-03,0
4.216000e-03,0
4.216400e-03,0
4.216800e-03,0.2
4.217200e-03,0
4.217600e-03,0.2
4.218000e-03,0
4.218400e-03,0
4.218800e-03,0.2
4.219200e-03,0
4.219600e-03,0.2
4.220000e-03,0
4.220400e-03,0
4.220800e-03,0
4.221200e-03,0
4.221600e-03,0
4.222000e-03,0
4.222400e-03,0
4.222800e-03,0
4.223200e-03,0.2
4.223600e-03,0
4.224000e-03,0
4.224400e-03,0
4.224800e-03,0
4.225200e-03,0.2
4.225600e-03,0
4.226000e-03,0.2
4.226400e-03,0
4.226800e-03,0.2
4.227200e-03,0
4.227600e-03,0
4.228000e-03,0
4.228400e-03,0
4.228800e-03,0.2
4.229200e-03,0.2
4.229600e-03,0
4.230000e-03,0
4.230400e-03,0.2
4.230800e-03,0
4.231200e-03,0.2
4.231600e-03,0.2
4.232000e-03,0.4
4.232400e-03,0.2
4.232800e-03,0.2
4.233200e-03,0.2
4.233600e-03,0
4.234000e-03,0
4.234400e-03,0
4.234800e-03,0
4.235200e-03,0.2
4.235600e-03,0
4.236000e-03,0
4.236400e-03,0.2
4.236800e-03,0.2
4.237200e-03,0.2
4.237600e-03,0
4.238000e-03,0
4.238400e-03,0
4.238800e-03,0
4.239200e-03,0
4.239600e-03,0.2
4.240000e-03,0
4.240400e-03,0
4.240800e-03,0
4.241200e-03,0
4.241600e-03,0
4.242000e-03,0
4.242400e-03,0
4.242800e-03,0
4.243200e-03,0
4.243600e-03,0
4.244000e-03,0
4.244400e-03,0
4.244800e-03,0
4.245200e-03,0.2
4.245600e-03,0
4.246000e-03,0
4.246400e-03,0
4.246800e-03,0
4.247200e-03,0
4.247600e-03,0
4.248000e-03,0
4.248400e-03,0.2
4.248800e-03,0.2
4.249200e-03,0
4.249600e-03,0
4.250000e-03,0.2
4.250400e-03,0
4.250800e-03,0
4.251200e-03,0.2
4.251600e-03,0
4.252000e-03,0
4.252400e-03,0
4.252800e-03,0
4.253200e-03,0.2
4.253600e-03,0
4.254000e-03,0.2
4.254400e-03,0
4.254800e-03,0
4.255200e-03,0
4.255600e-03,0
4.256000e-03,0.2
4.256400e-03,0
4.256800e-03,0
4.257200e-03,0
4.257600e-03,0
4.258000e-03,0
4.258400e-03,0.2
4.258800e-03,0
4.259200e-03,0
4.259600e-03,0.2
4.260000e-03,0
4.260400e-03,0
4.260800e-03,0
4.261200e-03,0
4.261600e-03,0.2
4.262000e-03,0.2
4.262400e-03,0
4.262800e-03,0
4.263200e-03,0
4.263600e-03,0
4.264000e-03,0
4.264400e-03,0
4.264800e-03,0
4.265200e-03,0
4.265600e-03,0.2
4.266000e-03,0
4.266400e-03,0.2
4.266800e-03,0.2
4.267200e-03,0.2
4.267600e-03,0.2
4.268000e-03,0.2
4.268400e-03,0.2
4.268800e-03,0.2
4.269200e-03,0.2
4.269600e-03,0
4.270000e-03,0.2
4.270400e-03,0
4.270800e-03,0
4.271200e-03,0.2
4.271600e-03,0
4.272000e-03,0.2
4.272400e-03,0.4
4.272800e-03,0.2
4.273200e-03,0
4.273600e-03,0
4.274000e-03,0
4.274400e-03,0.4
4.274800e-03,0
4.275200e-03,0
4.275600e-03,0.2
4.276000e-03,0
4.276400e-03,0
4.276800e-03,0
4.277200e-03,0.4
4.277600e-03,0.2
4.278000e-03,0.2
4.278400e-03,0
4.278800e-03,0
4.279200e-03,0
4.279600e-03,0.2
4.280000e-03,0
4.280400e-03,0
4.280800e-03,0
4.281200e-03,0
4.281600e-03,0
4.282000e-03,0
4.282400e-03,0
4.282800e-03,0.2
4.283200e-03,0.4
4.283600e-03,0
4.284000e-03,0
4.284400e-03,0.2
4.284800e-03,0
4.285200e-03,0.2
4.285600e-03,0.2
4.286000e-03,0
4.286400e-03,0.2
4.286800e-03,0.2
4.287200e-03,0
4.287600e-03,0
4.288000e-03,0.2
4.288400e-03,0
4.288800e-03,0
4.289200e-03,0.4
4.289600e-03,0.2
4.290000e-03,0
4.290400e-03,0.2
4.290800e-03,0.2
4.291200e-03,0
4.291600e-03,0.2
4.292000e-03,0.2
4.292400e-03,0.2
4.292800e-03,0.4
4.293200e-03,0
4.293600e-03,0
4.294000e-03,0
4.294400e-03,0.2
4.294800e-03,0
4.295200e-03,0.2
4.295600e-03,0
4.296000e-03,0.2
4.296400e-03,0
4.296800e-03,0.2
4.297200e-03,0.2
4.297600e-03,0
4.298000e-03,0
4.298400e-03,0.2
4.298800e-03,0.2
4.299200e-03,0.4
4.299600e-03,0.2
4.300000e-03,0.2
4.300400e-03,0
4.300800e-03,0.2
4.301200e-03,0.2
4.301600e-03,0.4
4.302000e-03,0.2
4.302400e-03,0
4.302800e-03,0
4.303200e-03,0.2
4.303600e-03,0.2
4.304000e-03,0.2
4.304400e-03,0
4.304800e-03,0
4.305200e-03,0
4.305600e-03,0.2
4.306000e-03,0
4.306400e-03,0.2
4.306800e-03,0
4.307200e-03,0.2
4.307600e-03,0
4.308000e-03,0.2
4.308400e-03,0.2
4.308800e-03,0
4.309200e-03,0.2
4.309600e-03,0.2
4.310000e-03,0
4.310400e-03,0.2
4.310800e-03,0.2
4.311200e-03,0
4.311600e-03,0
4.312000e-03,0.2
4.312400e-03,0.2
4.312800e-03,0.2
4.313200e-03,0
4.313600e-03,0
4.314000e-03,0.2
4.314400e-03,0.2
4.314800e-03,0
4.315200e-03,0.2
4.315600e-03,0
4.316000e-03,0.2
4.316400e-03,0
4.316800e-03,0.2
4.317200e-03,0
4.317600e-03,0
4.318000e-03,0.2
4.318400e-03,0
4.318800e-03,0.2
4.319200e-03,0
4.319600e-03,0.2
4.320000e-03,0
4.320400e-03,0
4.320800e-03,0
4.321200e-03,0
4.321600e-03,0
4.322000e-03,0
4.322400e-03,0
4.322800e-03,0
4.323200e-03,0
4.323600e-03,0
4.324000e-03,0
4.324400e-03,0
4.324800e-03,0
4.325200e-03,0
4.325600e-03,0
4.326000e-03,0
4.326400e-03,0
4.326800e-03,0.2
4.327200e-03,0
4.327600e-03,0
4.328000e-03,0.2
4.328400e-03,0
4.328800e-03,0
4.329200e-03,0
4.329600e-03,0.2
4.330000e-03,0
4.330400e-03,0.2
4.330800e-03,0
4.331200e-03,0.2
4.331600e-03,0
4.332000e-03,0.2
4.332400e-03,0.2
4.332800e-03,0.2
4.333200e-03,0.2
4.333600e-03,0.2
4.334000e-03,0
4.334400e-03,0
4.334800e-03,0
4.335200e-03,0
4.335600e-03,0
4.336000e-03,0.2
4.336400e-03,0.2
4.336800e-03,0
4.337200e-03,0
4.337600e-03,0
4.338000e-03,0.2
4.338400e-03,0
4.338800e-03,0
4.339200e-03,0.2
4.339600e-03,0.2
4.340000e-03,0
4.340400e-03,0
4.340800e-03,0
4.341200e-03,0.2
4.341600e-03,0.2
4.342000e-03,0
4.342400e-03,0
4.342800e-03,0.2
4.343200e-03,0
4.343600e-03,0
4.344000e-03,0
4.344400e-03,0
4.344800e-03,0
4.345200e-03,0
4.345600e-03,0.2
4.346000e-03,0.2
4.346400e-03,0.2
