Time(s)    Channel_1(V)    Channel_2(V)    Channel_3(V)
0.0010105000110343099    -0.013570863010772427    0.42699625376287503    1.4360942660797367
0.10090560000389814    -0.013986055868779483    0.4294937249616005    1.5547391271266506
0.2013445000629872    -0.013059568003991285    0.4104301814882699    1.6546754556633365
0.3012385000474751    -0.013573231030866122    0.3756775218417145    1.7936722649883736
0.4010467000771314    -0.013716496246994487    0.32621077726145686    1.7922999977955638
0.5011720000766218    -0.014186745572247913    0.34611832317869284    1.4224540814820348
0.6013369000284001    -0.014536423207416794    0.3993758718003386    1.3093393363135253
0.7041418000590056    -0.015575194693000623    0.4395118286297666    1.4732774937038495
0.8034005000954494    -0.01575832158111981    0.45754942742460863    1.6348302709501248
0.9039130000164732    -0.016256395143328307    0.4539458938440157    1.7848346195864215
1.0092794999945909    -0.01698120663097775    0.40419143679774283    1.7714740576652785
1.1090297000482678    -0.017586827773557995    0.38897158343863875    1.5580139002502955
1.2091280000749975    -0.018041092964422533    0.376232625087723    1.6789879088536495
1.3132567000575364    -0.01855258530809688    0.39562670493448576    1.6946424891693206
1.4132442000554875    -0.019176361272230956    0.3555677078943745    1.3975054218690088
1.5132798000704497    -0.019692194986544165    0.33377798117737245    1.3613029490727755
1.6142117000417784    -0.020113702566557087    0.3649509853451251    1.3249783261311119
1.7194264000281692    -0.020827857965767183    0.4466610766853874    1.5040443765850524
1.8238230000715703    -0.021806836948287372    0.46430499219707394    1.7055817512373102
1.9236886000726372    -0.022203085647739904    0.5036780509087527    1.4513129326488945
2.0233307000016794    -0.022719314033227366    0.4933479609720365    1.4374541009657493
2.12367160001304    -0.02341452527284705    0.4908066814827261    1.4091477876216085
2.2236061000730842    -0.02448230501176375    0.5169377754426864    0.9854849072937949
2.323506599990651    -0.024518614653610563    0.4985483289054273    1.068687822365544
2.4236185000045225    -0.02575708917725383    0.518002792157719    1.2839993618375767
2.523642700049095    -0.026239770612355863    0.5210431316977848    1.2722016936287066
2.623374800081365    -0.027228813684346934    0.5199597628350455    1.0735276586416371
2.7234074000734836    -0.027128764834051147    0.5209085492634945    1.0134735113683178
2.8234181000152603    -0.02778963978415329    0.5040036535777194    1.168256116500815
2.923526500002481    -0.028432951918632935    0.45806151161546954    1.412256799328925
3.0238787999842316    -0.029410944231644764    0.37067823793116833    1.5560551537882361
3.1235058000311255    -0.030128256995984006    0.3349688976950712    1.5238473309920093
3.2236317000351846    -0.03050714021691652    0.3356532553533155    1.5243550737838703
3.323621900053695    -0.030950157316532667    0.3034353620335616    1.5109880009227252
3.423508199979551    -0.031699635688506145    0.27197839181561523    2.180986914959891
3.523907900089398    -0.03233347574433501    0.28989897250410945    2.119589295071416
3.62353650003206    -0.03323135004561038    0.3304252601153258    2.266572478405497
3.7234591000014916    -0.03421980111774533    0.34700554117670007    2.28547223711349
3.8236346000339836    -0.03457954284372193    0.36324324859285645    2.1934610509470382
3.9234921000897884    -0.035335533273145744    0.36718244910098186    2.030781456388331
4.0235970000503585    -0.03571165380538007    0.4026804430270381    2.0711475071622583
4.123705000034533    -0.03628885871473288    0.4190574684739058    1.849451551959007
4.223577700089663    -0.0371863383486463    0.41161734858826904    1.6004093363381064
4.3235693000024185    -0.03804494298580087    0.43640715778582406    1.3671020304176846
4.423456600052305    -0.03863359332687965    0.4242487591700044    1.4535469612970555
4.523393500014208    -0.03904779951741726    0.4028268655610121    1.3745020899971472
4.627485600067303    -0.039982180800497175    0.429846165192643    1.57230390942587
4.727526700007729    -0.0405712258124577    0.437524270964959    2.035342064819136
4.8275945000350475    -0.04143279047699179    0.45237451560961356    2.200389876717555
4.928097099997103    -0.04217457278938544    0.4277830282304001    2.0587536874482604
5.027691300027072    -0.04295365141962058    0.41230071954757375    1.818499565957743
5.127673999988474    -0.043726415329893985    0.4023370801986098    1.789988218910202
5.227878200006671    -0.04414792291750356    0.4133412667768306    1.572005144104215
5.3276966999983415    -0.04494278834995084    0.36881046253313915    1.5147132892606316
5.427754400065169    -0.04580573436242721    0.3468871401973963    1.4316619262774264
5.527675400022417    -0.04622566327059923    0.3828171007139837    1.3575851591530033
5.62768410006538    -0.046935279978510075    0.37546972812930757    1.3698165696164648
5.72750979999546    -0.04780592205781632    0.3851261170795939    1.1691833932898388
5.827510799979791    -0.04853073356262613    0.374688084351484    1.396022252572519
5.936456000083126    -0.04927448922915533    0.4037440784478247    1.3795049249789961
6.036432199995033    -0.04970231153899055    0.38829117249673284    1.1210277527304544
6.136448899982497    -0.050555390803884284    0.39841465323108105    1.3149914031157803
